Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.P3.A5QF.01,0,0,0.030303844070495068,0.06868234962736082,0,0.03887265350918428,0.0707620956135759,0.15363419215549529,0.003457976277788298,0,0.04702806875003193,0.01612033316969258,0.014397070116448033,0.06727186396902037,0.04156925530143654,0.2938801996251191,0.05642437125253644,0.09272588083128089,0.004869845730534505,0,0,0,0.08,0.11781345214910258,1.0402116696208352
TCGA.BA.A6DE.01,0.028855769337685487,0,0.008509035828402895,0.014976424305989076,0,0.20482284135833137,0.01688956883495578,0.13343299671401707,0,0,0.06747281201972596,0.017526344587540398,0,0.19725296337543616,0.15428821800229417,0.10507223257342659,0,0.024572289422314868,0.015200199603351127,0,0,0.01112830403652904,0.34,0.03773906858729607,1.0970179359211873
TCGA.DQ.7593.01,0.0837335500770053,0.1191677315284158,0.06960677900585187,0.09424166969756048,0,0.11302888325050738,0.029637468403123906,0.18739760302516326,0.03248250677403956,0,0.030540704406800713,0,0,0.07389940491630534,0.07387817914573767,0.06580341896261593,0,0.02631913772509534,0,0.0003,0,0,0.004,0.3895202206214054,0.9214756507593375
TCGA.CQ.6220.01,0.003295312180430974,0,0.006794830305106988,0.035649683783491475,0,0.041010873076472734,0.00344982025087306,0.08733425106759819,0.039455961174007535,0,0.05280309465482371,0.007186569625102036,0,0.2800072463763785,0.14622790601461816,0.13175309586063533,0,0.13415572442006313,0.030875631210398165,0,0,0,0.018,0.21823411743460364,1.029530872399805
TCGA.CN.5365.01,0.007672740812606745,0,0.008915469265488831,0.050895783612712936,0,0.047847812842511446,0.003998540870715158,0.11490498283112469,0.07515306557448294,0,0.018229103355044105,0.02107422361090062,0.0016006497421198608,0.17379545565530435,0.07785147971608544,0.22132109981198766,0.045976129060620353,0.03193960559693843,0,0.08743282947605317,0.0014906572590850662,0.009900370906218158,0.037,0.1690686607032756,1.0278342189110898
TCGA.CQ.5331.01,0.033722569084420076,0,0.012535903431761083,0,0,0.15293137252467168,0.005637099503563027,0.10784270225996921,0.007091597644973071,0,0.06289532931351939,0.027769995452312683,0.015111302656203557,0.035160597069722486,0.31044480154496296,0.13896408551073525,0,0.02183268681931121,0.06805995718387439,0,0,0,0,0.5511921681431038,0.8371360133005913
TCGA.CR.7370.01,0.04129741018691584,0,0.07474939437998972,0.060927954020217535,0,0.16047918131726244,0.02512702696128886,0.10931033121673675,0.0034499068146647697,0,0.046707602045027025,0.016051748632872186,0.0236059909927826,0.09459334588351269,0.10188004756769452,0.12189414239225871,0,0.07057149721557356,0.049354420373202874,0,0,0,0.134,0.0910930499842192,1.0475683731472594
TCGA.CV.7238.11,0,0,0.20724835631997512,0,0,0.24371114555905732,0,0.10343784660274324,0.02193210769089055,0,0.011740422476909927,0,0.026373110299603653,0.01977812890001973,0,0.09414509435561223,0.05815898774448044,0.14275321410257358,0.07072158594813423,0,0,0,0.863,-0.0208,1.0706672444004957
TCGA.BA.5559.01,0.011224419075269996,0,0.019608617900601377,0.15784796289330869,0,0.10074200715784641,0.05572898509628779,0.07782381935173682,0.06279861915261863,0,0.0947240031969943,0,0.012620063093865319,0.04559149381753602,0.1426627700924173,0.15583508663082118,0.0025385905928163267,0.005744252401929512,0.05450930954595025,0,0,0,0.002,0.42475709003350987,0.9056905204481608
TCGA.CV.7183.01,0,0,0.1715056095037444,0.06973249620894688,0,0,0.024569774671777553,0.028398378939542567,0.036601110205355135,0,0.03257538792453984,0,0,0.4114131536381435,0.024790595492036507,0.0631671925634436,0.022893960029193347,0.04275447928716096,0.05267475295280084,0,0,0.018923108583314845,0.315,0.042372928431360125,1.096602301667992
TCGA.CR.7391.01,0.030252320139017467,0,0,0.04048195402653112,0,0.12667943441937984,0,0.10040629481309739,0.09006257165155042,0,0.052406004610540874,0,0,0.27427796426014983,0.09223007573044693,0.12528269431589195,0,0.023504982754338846,0.03309795667367802,0.01131774660537736,0,0,0.002,0.4537843426476332,0.8906129537727157
TCGA.CV.6959.01,0.015569276553273807,0,0.03248294445248615,0,0,0.20054438740128663,0.0268010914692408,0.0006,0,0,0.0819647624331263,0,0,0.2991993898452047,0.1534269254604954,0.12803395996919137,0,0.019405791889232984,0,0.018370484650835357,0,0.023563972919304482,0.008,0.3224444628719537,0.9675919431267022
