Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.21.1081.01,0,0,0.042883079501952096,0.06673400152937953,0,0.1860034421021432,0,0.08176544742325653,0.02101293017580066,0,0.04124992250046342,0,0.050663104437821904,0.21520426788357905,0,0.1551607610189739,0,0.0014612203710130164,0,0.10837771570232867,0.0008,0.028726827527056253,0.306,0.052804480025575716,1.0779617446486283
TCGA.37.A5EM.01,0.00968301451295325,0,0.0006,0.046725295701787954,0,0.0200001312823947,0.017495170299464773,0.10651864987293294,0.04395702122852825,0,0.046504432228932344,0,0.017174917736133947,0.3484391308718756,0.08223150177656961,0.15641224428467573,0,0.08053745415623753,0.023739292519272676,0,0,0,0,0.6027346507716667,0.8007850603803044
TCGA.63.6202.01,0.012806834610243947,0.00352078768650439,0,0.10308667451884744,0,0.20149002236576677,0.028768017492152916,0.07560724450685351,0.02783999287716382,0,0.03550125752166265,0.017197179608721396,0.01935289006485356,0.0581674586740219,0.10187248123721483,0.23854588840173932,0.018818387155279077,0.005483696429604121,0.04280799359614398,0,0,0.009133193253226314,0.001,0.34298184881748583,0.9440860578850437
TCGA.98.A53I.01,0.1593541294662153,0.03252429237423354,0.03377913276451778,0.100168728943114,0,0.004226363054539056,0,0.09071222501887406,0.08667732349656848,0,0.07085016670691305,0,0.02916186977233186,0.19258818136421815,0.059609914590778135,0.10545077929647835,0,0,0.034896893151218224,0,0,0,0.004,0.3162260621746386,0.9538148651180437
TCGA.46.3767.01,0.08138124373422076,0.006387394737022609,0.07482095856002864,0.035295022378212165,0,0.2240653052152558,0.017134974326241975,0.02971482210927734,0,0,0.05383624370330613,0,0,0.0743223578921191,0.05348385123588669,0.245051556166416,0.01562729844691559,0.005976258238313079,0.06595283469680001,0,0,0.01694987855998414,0.004,0.3138712350654723,0.9519455717384141
TCGA.22.4599.01,0.04129165218054115,0,0.040086150818357154,0.08597804090417141,0,0.114400393223667,0.11764299618183974,0.024665468144721873,0.010911331627312011,0,0.062316216940680465,0,0,0.1363474772680888,0.10211332036649853,0.21634057921523173,0,0,0.042185049401012545,0,0,0.0057213237278776,0,0.36087405352941593,0.9340808515147081
TCGA.43.7658.11,0.017254451483245527,0,0,0.0255576740289864,0,0.14126655994887322,0,0.029358042846624195,0,0,0.04262306774008202,0.016442177375571042,0.05753260570690722,0.2184914659013251,0.02196486705132773,0.25507863667457154,0,0.04508274834202694,0.09773122013971199,0,0,0.031616482760747106,0.014,0.2231697207619783,1.0037651532463159
TCGA.97.A4M1.01,0.03536153466175125,0,0,0.056670683068676724,0,0.07418725731554732,0,0.07473372243405862,0,0,0.004264732691094956,0.03589830066614575,0.06562127414446044,0.1570176458904188,0.00990063067733679,0.23233137803657777,0.020307513074047028,0.01513297562067833,0.21857235171920616,0,0,0,0.023,0.1920373982448838,1.011892238086792
TCGA.85.8580.01,0.18245266772958826,0.01893549311348718,0,0.04184797316742075,0,0,0,0.16848132233735744,0.03752064818474446,0,0.03974718665789586,0,0,0.33306495831393207,0.02854324349295257,0.13294426657827277,0,0.00986147021059241,0.006600770213756199,0,0,0,0,0.352366911934362,0.9456416271621552
TCGA.60.2715.01,0.07258574987461809,0,0,0.03248371722729548,0,0.17023449750921577,0.004178991178905479,0.044873626507853655,0.042517318795911425,0,0.0751255782520392,0,0.019448403051112475,0.08967132440349883,0.022740008324687134,0.3152507428787856,0.0010211131032395963,0.05052359986382496,0.04695543924572935,0,0,0.01238988978328306,0.004,0.2899676949895208,0.9661429502729164
