Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.VR.AA4D.01,0.06604625772880139,0.0057317569204395225,0.011834207215930872,0.08254206105595462,0,0.2751042617192627,0,0.1606500512857044,0.07436722507170253,0,0.007750003494994186,0,0.014118083605015264,0.05466608065229365,0,0.08747895296690708,0,0.07416558304402827,0,0.08554547523896547,0,0,0.312,0.04069618712072257,1.0824713439539035
TCGA.IG.A6QS.01,0,0,0.012028446034778643,0.12631734258528884,0,0.1370942213559859,0,0,0,0,0.004908012816988615,0.09354174074900481,0,0.12795033485099672,0.15495060609823216,0.09644372945384304,0,0.08091688550415967,0,0.1658486805507215,0,0,0.002,0.3850277854403533,0.9369553577442864
TCGA.L5.A4OH.01,0.05840428972472077,0,0.009505399352574197,0.0836338847290895,0,0.19427380730741867,0,0.06749487682153218,0.11623524505388382,0,0,0.03941609864876613,0.020331316468990286,0.018768731230188896,0.09171905793484576,0.11363774093091802,0,0.10544059275290439,0.08113895904416736,0,0,0,0.654,-0.0042,1.094981773787935
TCGA.LN.A7HY.01,0.04127766337092146,0,0.04438862017784865,0.18498721613587446,0,0.08890916839571941,0,0.03941659609497768,0.05206539434283978,0.003345808052899545,0,0.10861475098152584,0,0.0500450221071659,0.04637424092956383,0.2421414898846963,0.01207288967655648,0,0.08636113984941057,0,0,0,0.244,0.05084554354577888,1.0704196728215494
TCGA.L5.A43E.01,0.002504198905115059,0.03083668301029394,0.14621386664902505,0.13965082859268269,0,0.2979344165693886,0,0.04776580684445028,0.06266348281740725,0,0.012695762002107583,0.004267971992466022,0.009826247700821985,0.013761986515054477,0.08200589314647919,0.06954025577734664,0,0.016630591886249275,0.028448228421669105,0.021342227808219753,0,0.013911551361223075,0.257,0.04916107830210507,1.0794708744357515
TCGA.LN.A7HX.01,0,0.0029973353373504816,0,0.09456549096779641,0,0.14866728599737716,0,0.029337626054533744,0.08826998834499641,0,0.009064226947973972,0.016805626377848177,0.022505327325325456,0.23765356557961168,0.05312749962632522,0.07994735059803823,0.06807822708063298,0.02109068131013083,0,0.11985806259184346,0,0.008031705860215827,0.1,0.10477872046203447,1.0559519028053548
TCGA.JY.A6FB.01,0,0.014414974074477754,0,0,0,0.25004095792010556,0,0,0.09527741330455548,0,0,0.05047288223307557,0,0.17638798217288007,0,0.23218494926980637,0.03064230040963817,0.055338413643679696,0,0.09524012697178137,0,0,0.275,0.04710389454747212,1.0807028696204204
TCGA.L5.A4OW.01,0.04734726905794534,0,0.034887658910415835,0.02066796546607981,0,0.40013414839130024,0.010108069884261,0.07333151970359171,0.05581202379776088,0,0.06177220388824264,0,0.00316258103828452,0.08647273522346173,0.06684937447209546,0.031487218697089425,0,0.024471112259311704,0,0.07826673789507989,0,0.005229381315079766,0.082,0.12302989265782158,1.049211084392103
TCGA.L7.A56G.01,0.0004,0,0.005554884295253528,0.07425204762612424,0,0.2416995387279509,0,0.13018746480286308,0.09588521072566107,0,0,0,0.0385331003909167,0.08664729957040347,0.16510167659429362,0,0.041261480829800995,0,0,0.11598212730854175,0.004468244176557198,0,0.05,0.16248106496038278,1.040117748506079
TCGA.LN.A49K.01,0.015233531578389926,0,0.04661137682420396,0.1535710142431337,0,0.007087246399012581,0.027568882666928682,0.10512137142435375,0.058745288508935595,0,0.011423638391647688,0.021346293382789528,0,0.20096928525943852,0.22195165988569948,0.11838288446207003,0,0.011987526973396476,0,0,0,0,0.004,0.32840479032069797,0.9658333305195411
